DeployID,Ptt,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Frequency
21157,96865,DS,2,0,1,119,119,7/19/2010 19:53,L,,,,
21157,96865,DS,2,0,0,60,60,7/19/2010 20:24,P,,,,
21157,96865,DS,1,0,1,,,7/19/2010 20:31,N,,,,
21157,96865,DS,2,0,0,60,60,7/20/2010 18:33,P,,,,
21157,96865,DS,1,0,0,,,7/20/2010 18:41,N,,,,
21157,96865,DS,2,0,1,179,179,7/20/2010 19:24,M,,,,
21157,96865,DS,4,0,2,79,59,7/20/2010 19:26,K,3,75.16699982,-168.5970001,401677495
21157,96865,DS,3,0,0,59,59,7/20/2010 19:40,L,,,,
21157,96865,DS,2,0,0,59,59,7/20/2010 20:15,P,B,75.17199707,-168.5890045,401677494
21157,96865,DS,2,0,0,60,60,7/20/2010 20:22,N,B,75.1740036,-168.5899963,401677494
21157,96865,DS,3,0,0,89,59,7/20/2010 21:05,K,A,75.17199707,-168.5919952,401677494
21157,96865,DS,4,0,1,79,59,7/20/2010 21:07,A,3,75.17199707,-168.5910034,401677493
21157,96865,DS,5,0,0,59,59,7/20/2010 21:07,M,3,75.17199707,-168.5890045,401677494
21157,96865,DS,3,0,0,89,59,7/21/2010 18:25,P,A,75.28099823,-168.2120056,401677496
21157,96865,DS,3,0,1,59,59,7/21/2010 18:29,N,,,,
21157,96865,DS,5,0,0,59,59,7/21/2010 19:02,K,3,75.28500366,-168.2100067,401677496
21157,96865,DS,5,0,0,59,59,7/21/2010 19:29,L,2,75.28600311,-168.2039948,401677493
21157,96865,DS,3,0,1,59,59,7/21/2010 20:05,P,A,75.29000092,-168.1979981,401677494
21157,96865,DS,3,0,0,59,59,7/21/2010 20:11,N,A,75.29299927,-168.2109985,401677491
21157,96865,DS,4,0,0,59,59,7/21/2010 20:41,K,2,75.29699707,-168.199997,401677496
21157,96865,DS,5,0,0,59,59,7/21/2010 20:41,M,,,,
21157,96865,DS,6,0,2,59,59,7/21/2010 20:45,A,3,75.29299927,-168.1909943,401677495
21157,96865,DS,6,0,2,71,59,7/21/2010 21:10,L,3,75.30000305,-168.1909943,401677496
21157,96865,DS,4,0,1,79,59,7/22/2010 18:14,P,3,75.36299896,-168.1840057,401677498
21157,96865,DS,6,0,1,59,59,7/22/2010 18:20,N,3,75.36499786,-168.1880035,401677497
21157,96865,DS,6,0,0,59,59,7/22/2010 18:34,K,,,,
21157,96865,DS,3,0,1,119,119,7/22/2010 18:39,M,A,75.36399841,-168.1950073,401677499
21157,96865,DS,4,0,0,59,59,7/22/2010 19:17,L,3,75.36499786,-168.201004,401677498
21157,96865,DS,5,0,1,59,59,7/22/2010 19:55,P,3,75.36499786,-168.2169952,401677498
21157,96865,DS,6,0,0,59,59,7/22/2010 20:00,N,3,75.36599731,-168.2180023,401677497
21157,96865,DS,5,0,0,59,59,7/22/2010 20:17,K,3,75.36399841,-168.2220001,401677497
21157,96865,DS,5,0,0,59,59,7/22/2010 20:18,M,2,75.36499786,-168.220993,401677496
21157,96865,DS,5,0,1,74,59,7/22/2010 20:23,A,3,75.36499786,-168.223999,401677496
21157,96865,DS,5,0,1,59,59,7/22/2010 20:58,L,2,75.36799622,-168.2409973,401677496
21157,96865,DS,2,0,0,119,119,7/23/2010 18:04,P,B,75.42500305,-168.4819946,401677498
21157,96865,DS,4,0,0,59,59,7/23/2010 18:09,N,2,75.41999817,-168.4750061,401677498
21157,96865,DS,4,0,0,59,59,7/23/2010 18:13,K,,,,
21157,96865,DS,3,0,0,89,59,7/23/2010 19:06,L,A,75.4240036,-168.4960022,401677496
21157,96865,DS,6,0,0,59,59,7/23/2010 19:43,P,3,75.42199707,-168.5140076,401677495
21157,96865,DS,4,0,0,59,59,7/23/2010 19:49,N,2,75.4240036,-168.5130005,401677495
21157,96865,DS,2,0,0,59,59,7/23/2010 19:53,K,,,,
21157,96865,DS,3,0,0,89,60,7/23/2010 19:55,M,A,75.4240036,-168.5249939,401677495
21157,96865,DS,4,0,1,59,59,7/23/2010 20:03,A,1,75.42099762,-168.5200043,401677493
21157,96865,DS,4,0,0,59,59,7/23/2010 20:47,L,1,75.4280014,-168.5399933,401677494
21157,96865,DS,5,0,0,74,59,7/24/2010 18:54,L,3,75.45600128,-168.4839935,401677497
21157,96865,DS,3,0,0,89,59,7/24/2010 19:28,K,A,75.45899963,-168.4839935,401677497
21157,96865,DS,5,0,0,59,59,7/24/2010 19:32,M,1,75.45999908,-168.4830017,401677498
21157,96865,DS,6,0,2,59,59,7/24/2010 19:33,P,3,75.45800018,-168.4839935,401677497
21157,96865,DS,5,0,1,59,59,7/24/2010 19:39,N,3,75.45800018,-168.4810028,401677497
21157,96865,DS,4,0,0,79,59,7/24/2010 19:42,A,2,75.46099854,-168.4730072,401677498
21157,96865,DS,6,0,0,59,59,7/24/2010 20:31,L,,,,
21157,96865,DS,5,0,2,59,59,7/24/2010 21:08,K,3,75.47100067,-168.4790039,401677495
21157,96865,DS,7,0,1,59,59,7/24/2010 21:13,M,3,75.46800232,-168.4660034,401677497
21157,96865,DS,7,0,0,59,59,7/24/2010 21:14,P,3,75.46800232,-168.4700012,401677497
21157,96865,DS,4,0,1,59,59,7/24/2010 21:18,N,1,75.46600342,-168.4779968,401677497
21157,96865,DS,1,0,0,,,7/24/2010 21:20,A,,,,
21157,96865,DS,1,0,1,,,7/25/2010 18:40,L,,,,
21157,96865,DS,1,0,0,,,7/25/2010 19:06,K,,,,
21157,96865,DS,2,0,1,59,59,7/25/2010 19:22,P,B,75.54599762,-168.1929932,401677497
21157,96865,DS,1,0,0,,,7/25/2010 19:28,N,,,,
21157,96865,DS,1,0,1,,,7/25/2010 20:44,K,,,,
21157,96865,DS,1,0,0,,,7/25/2010 20:48,M,,,,
21157,96865,DS,1,0,0,,,7/25/2010 21:02,A,,,,
21157,96865,DS,2,0,1,59,59,7/25/2010 21:04,P,B,75.5510025,-168.2290039,401677497
21157,96865,DS,1,0,1,,,7/25/2010 21:08,N,,,,
21157,96865,DS,4,0,2,99,60,7/26/2010 18:42,K,2,75.59100342,-168.0160065,401677494
21157,96865,DS,3,0,1,59,59,7/26/2010 20:11,L,,,,
21157,96865,DS,2,0,1,60,60,7/26/2010 20:41,A,,,,
21157,96865,DS,1,0,0,,,7/26/2010 20:53,P,,,,
21157,96865,DS,1,0,0,,,7/26/2010 20:58,N,,,,
21157,96865,DS,4,0,0,79,59,7/27/2010 18:17,K,,,,
21157,96865,DS,1,0,1,,,7/27/2010 18:19,M,,,,
21157,96865,DS,2,0,1,59,59,7/27/2010 18:20,L,B,75.66600037,-167.628006,401677494
21157,96865,DS,2,0,1,178,178,7/27/2010 19:01,P,,,,
21157,96865,DS,2,0,0,60,60,7/27/2010 19:06,N,,,,
21157,96865,DS,5,0,0,59,59,7/27/2010 19:58,K,3,75.66999817,-167.6060028,401677494
21157,96865,DS,5,0,0,74,59,7/27/2010 19:59,L,2,75.66600037,-167.5950012,401677493
21157,96865,DS,2,0,0,119,119,7/27/2010 20:01,M,,,,
21157,96865,DS,1,0,0,,,7/27/2010 20:22,A,,,,
21157,96865,DS,3,0,2,119,60,7/27/2010 20:42,P,A,75.66999817,-167.6040039,401677494
21157,96865,DS,2,0,0,59,59,7/27/2010 20:49,N,B,75.67199707,-167.602005,401677494
21157,96865,DS,5,0,2,74,59,7/28/2010 18:53,P,3,75.69999695,-167.2019959,401677495
21157,96865,DS,2,0,0,59,59,7/28/2010 18:56,N,,,,
21157,96865,DS,2,0,0,59,59,7/28/2010 19:32,K,B,75.69599915,-167.1889954,401677495
21157,96865,DS,3,0,0,89,59,7/28/2010 19:47,L,A,75.69599915,-167.1900024,401677494
21157,96865,DS,3,0,1,89,60,7/28/2010 20:34,P,A,75.69300079,-167.1840057,401677494
21157,96865,DS,2,0,1,179,179,7/28/2010 20:38,N,B,75.69200134,-167.1730042,401677495
21157,96865,DS,4,0,0,59,59,7/28/2010 21:13,K,3,75.68900299,-167.1940002,401677492
21157,96865,DS,2,0,1,119,119,7/28/2010 21:19,M,B,75.69200134,-167.2100067,401677492
21157,96865,DS,4,0,1,59,59,7/29/2010 18:44,P,2,75.67199707,-167.2120056,401677495
21157,96865,DS,2,0,0,119,119,7/29/2010 18:45,N,,,,
21157,96865,DS,5,0,0,59,59,7/29/2010 19:10,K,3,75.67099762,-167.2100067,401677495
21157,96865,DS,2,0,0,59,59,7/29/2010 19:36,L,,,,
21157,96865,DS,3,0,0,59,59,7/29/2010 20:24,P,A,75.66699982,-167.2089996,401677493
21157,96865,DS,3,0,1,59,59,7/29/2010 20:27,N,A,75.66999817,-167.2120056,401677490
21157,96865,DS,5,0,2,59,59,7/29/2010 20:49,K,2,75.66600037,-167.2140045,401677493
21157,96865,DS,2,0,0,119,119,7/29/2010 20:55,M,B,75.66799927,-167.2180023,401677495
21157,96865,DS,4,0,0,99,59,7/29/2010 21:17,L,2,75.66300201,-167.2050018,401677492
21157,96865,DS,2,0,0,60,60,7/29/2010 21:18,A,B,75.66699982,-167.2700043,401677495
21157,96865,DS,1,0,1,,,7/30/2010 18:32,P,,,,
21157,96865,DS,2,0,0,60,60,7/30/2010 18:47,K,B,75.72599792,-167.0449982,401677495
21157,96865,DS,2,0,0,60,60,7/30/2010 20:58,A,B,75.73500061,-167.0010071,401677495
21157,96865,DS,2,0,0,60,60,7/30/2010 21:06,L,B,75.74500275,-167.0570068,401677495
21157,96865,DS,2,0,1,60,60,7/31/2010 19:11,L,,,,
21157,96865,DS,1,0,1,,,7/31/2010 20:02,P,,,,
21157,96865,DS,1,0,1,,,7/31/2010 20:11,M,,,,
21157,96865,DS,1,0,1,,,7/31/2010 20:39,A,,,,
21157,96865,DS,3,0,0,59,59,8/3/2010 18:37,L,,,,
21157,96865,DS,4,0,1,59,59,8/3/2010 18:49,K,2,75.8690033,-167.8659973,401677496
21157,96865,DS,4,0,0,59,59,8/3/2010 19:35,N,2,75.87200165,-167.8789978,401677495
21157,96865,DS,4,0,0,59,59,8/3/2010 20:16,L,,,,
21157,96865,DS,4,0,0,59,59,8/3/2010 20:29,K,3,75.88300323,-167.8860016,401677494
21157,96865,DS,7,0,3,69,59,8/3/2010 20:38,M,3,75.88500214,-167.8860016,401677494
21157,96865,DS,7,0,3,69,59,8/3/2010 21:15,A,3,75.88700104,-167.8849945,401677494
21157,96865,DS,5,0,1,59,59,8/3/2010 21:15,N,3,75.88700104,-167.8809967,401677494
,,,,,,,,,,,,,
20414 (1),96866,DS,8,4,0,,,7/22/2009 1:55,L,3,47.67699814,-122.1360016,401677551
20414 (1),96866,DS,1,0,0,,,7/22/2009 2:33,A,,,,
20414 (1),96866,DS,6,3,0,,,7/22/2009 3:23,M,3,47.67699814,-122.1369934,401677552
20414 (1),96866,DS,7,3,1,,,7/22/2009 4:10,A,3,47.67699814,-122.1369934,401677553
20414 (1),96866,DS,10,7,0,,,7/22/2009 5:03,M,2,47.6780014,-122.1300049,401677555
20414 (1),96866,DS,12,8,0,,,7/22/2009 5:50,A,3,47.67699814,-122.1340027,401677556
20414 (1),96866,DS,7,0,0,60,60,10/3/2009 23:41,K,1,70.20700073,-148.4900055,401677451
20414 (1),96866,DS,7,0,0,70,60,10/3/2009 23:45,M,,,,
20414 (1),96866,DS,1,0,0,,,10/11/2009 20:00,N,,,,
20414 (1),96866,DS,3,0,0,60,60,10/11/2009 20:01,L,A,70.88899994,-152.8370056,401677434
20414 (1),96866,DS,7,0,0,60,60,10/11/2009 20:04,A,3,70.88800049,-152.8430023,401677433
20414 (1),96866,DS,7,1,0,,,10/11/2009 20:34,K,2,70.89099884,-152.845993,401677431
20414 (1),96866,DS,7,0,0,60,60,10/11/2009 20:44,M,2,70.88700104,-152.826004,401677426
20414 (1),96866,DS,9,0,0,75,60,10/11/2009 21:35,N,2,70.88600159,-152.845993,401677441
20414 (1),96866,DS,6,0,0,96,60,10/11/2009 21:41,L,1,70.88800049,-152.8309937,401677444
20414 (1),96866,DS,11,0,0,72,60,10/11/2009 21:43,A,1,70.8789978,-152.7879944,401677444
20414 (1),96866,DS,7,0,0,60,60,10/11/2009 22:12,K,3,70.88899994,-152.8339996,401677440
20414 (1),96866,DS,10,1,0,,,10/11/2009 22:25,M,3,70.88800049,-152.8439941,401677437
20414 (1),96866,DS,10,2,0,,,10/11/2009 23:14,N,2,70.88600159,-152.8439941,401677436
20414 (1),96866,DS,8,2,0,,,10/11/2009 23:19,L,3,70.88800049,-152.8399963,401677435
20414 (1),96866,DS,8,4,0,,,10/11/2009 23:22,A,3,70.88800049,-152.8399963,401677435
20414 (1),96866,DS,9,0,0,60,60,10/11/2009 23:50,K,3,70.88800049,-152.8390045,401677435
20414 (1),96866,DS,1,0,1,,,5/9/2010 18:18,K,,,,
20414 (1),96866,DS,2,0,0,60,60,7/15/2010 2:24,A,B,47.66199875,-122.1730042,401677591
20414 (1),96866,DS,6,0,0,72,60,7/15/2010 2:38,M,1,47.69200134,-122.1119995,401677596
20414 (1),96866,DS,6,1,0,,,7/15/2010 3:25,L,2,47.68099976,-122.1130066,401677591
20414 (1),96866,DS,8,1,0,,,7/15/2010 4:01,A,3,47.67399979,-122.1369934,401677588
20414 (1),96866,DS,4,0,0,160,60,7/15/2010 4:13,M,,,,
20414 (1),96866,DS,7,2,0,,,7/15/2010 5:39,A,3,47.67900085,-122.1320038,401677600
20414 (1),96866,DS,2,1,0,,,7/15/2010 5:55,M,B,47.67599869,-122.1380005,401677588
20414 (1),96866,DS,1,0,1,,,11/15/2010 2:01,P,,,,
20414 (1),96866,DS,5,0,5,76,61,4/5/2011 18:29,A,0,70.18800354,-143.3789978,401677650
20414 (1),96866,DS,6,0,6,61,61,4/5/2011 18:26,M,,,,
20414 (1),96866,DS,3,0,3,122,61,4/5/2011 18:45,L,,,,
20414 (1),96866,DS,3,0,3,61,61,4/5/2011 18:54,K,,,,
20414 (1),96866,DS,4,0,4,142,61,4/5/2011 18:55,P,,,,
20414 (1),96866,DS,4,0,4,81,61,4/5/2011 19:22,N,,,,
20414 (1),96866,DS,2,0,2,61,61,4/5/2011 20:06,M,B,70.1780014,-143.6820068,401677596
20414 (1),96866,DS,6,0,5,73,61,4/5/2011 20:09,A,2,70.1269989,-143.6320038,401677640
20414 (1),96866,DS,3,0,2,122,61,4/5/2011 20:25,L,A,70.13400269,-143.6380005,401677630
20414 (1),96866,DS,2,0,2,61,61,4/5/2011 20:34,K,B,70.01499939,-143.7279968,401677596
20414 (1),96866,DS,7,0,6,81,61,4/5/2011 20:38,P,1,70.1269989,-143.6399994,401677638
20414 (1),96866,DS,5,0,4,106,61,4/5/2011 21:06,N,2,70.11499786,-143.654007,401677634
20414 (1),96866,DS,4,0,4,61,61,4/5/2011 21:46,M,2,70.1269989,-143.625,401677625
20414 (1),96866,DS,2,0,2,61,61,4/5/2011 21:47,A,B,70.13600159,-143.7559967,401677596
,,,,,,,,,,,,,
20994,96867,DS,11,6,0,,,7/22/2009 1:56,L,3,47.67699814,-122.1360016,401677402
20994,96867,DS,6,4,0,,,7/22/2009 3:26,M,2,47.67699814,-122.1340027,401677405
20994,96867,DS,9,3,0,,,7/22/2009 4:10,A,3,47.67699814,-122.1369934,401677408
20994,96867,DS,10,4,1,,,7/22/2009 5:02,M,3,47.6780014,-122.1300049,401677410
20994,96867,DS,10,7,0,,,7/22/2009 5:50,A,3,47.67699814,-122.1329956,401677413
20994,96867,DS,3,0,1,60,60,7/22/2009 6:43,M,A,47.65299988,-122.1230011,401677419
20994,96867,DS,5,0,0,84,60,10/3/2009 23:43,K,1,70.18299866,-148.4989929,401677485
20994,96867,DS,8,0,0,60,60,10/3/2009 23:46,M,,,,
20994,96867,DS,2,0,0,61,61,10/4/2009 20:01,K,B,70.18599701,-148.3970032,401677475
20994,96867,DS,10,0,0,67,60,10/4/2009 20:06,M,3,70.19999695,-148.451004,401677476
20994,96867,DS,11,5,0,,,10/4/2009 20:41,A,,,,
20994,96867,DS,9,3,0,,,10/4/2009 21:08,N,3,70.1989975,-148.451004,401677475
20994,96867,DS,8,1,0,,,10/4/2009 21:14,P,3,70.19999695,-148.4459992,401677475
20994,96867,DS,6,1,0,,,10/4/2009 21:20,L,2,70.19799805,-148.4420013,401677476
20994,96867,DS,6,1,0,,,10/4/2009 21:38,K,2,70.1989975,-148.451004,401677476
20994,96867,DS,11,2,0,,,10/4/2009 21:48,M,3,70.2009964,-148.449997,401677476
20994,96867,DS,9,3,1,,,10/4/2009 22:27,A,1,70.20300293,-148.4530029,401677476
20994,96867,DS,10,5,0,,,10/4/2009 22:49,N,3,70.19999695,-148.4459992,401677475
20994,96867,DS,9,2,1,,,10/4/2009 22:54,P,3,70.19999695,-148.4450073,401677476
20994,96867,DS,6,1,0,,,10/4/2009 23:01,L,3,70.19999695,-148.4479981,401677476
20994,96867,DS,9,0,0,60,60,10/4/2009 23:19,K,3,70.1989975,-148.4519959,401677476
20994,96867,DS,9,3,0,,,10/4/2009 23:25,M,2,70.20200348,-148.4479981,401677477
20994,96867,DS,11,6,0,,,10/5/2009 20:25,A,3,70.19999695,-148.4519959,401677476
20994,96867,DS,9,4,0,,,10/5/2009 20:57,N,3,70.1989975,-148.4519959,401677475
20994,96867,DS,9,3,0,,,10/5/2009 21:04,P,3,70.1989975,-148.451004,401677475
20994,96867,DS,7,4,0,,,10/5/2009 21:09,L,3,70.19799805,-148.4490051,401677476
20994,96867,DS,6,3,0,,,10/5/2009 21:15,K,3,70.1989975,-148.451004,401677476
20994,96867,DS,15,10,0,,,10/5/2009 21:26,M,3,70.19999695,-148.4530029,401677475
20994,96867,DS,14,7,0,,,10/5/2009 22:07,A,3,70.1989975,-148.451004,401677475
20994,96867,DS,9,2,0,,,10/5/2009 22:38,N,3,70.19999695,-148.4479981,401677475
20994,96867,DS,9,3,0,,,10/5/2009 22:43,P,3,70.19999695,-148.4490051,401677475
20994,96867,DS,6,1,0,,,10/5/2009 22:48,L,3,70.2009964,-148.4519959,401677475
20994,96867,DS,5,3,0,,,10/5/2009 22:56,K,,,,
20994,96867,DS,7,1,0,,,10/5/2009 23:01,M,2,70.19999695,-148.4459992,401677476
20994,96867,DS,8,1,0,,,10/5/2009 23:44,A,3,70.1989975,-148.4479981,401677476
20994,96867,DS,7,0,4,60,60,3/28/2010 18:01,P,,,,
20994,96867,DS,7,0,6,80,60,3/28/2010 18:22,K,1,71.31400299,-156.6410065,401677264
20994,96867,DS,11,0,6,66,60,3/28/2010 18:38,L,,,,
20994,96867,DS,9,0,7,68,60,3/28/2010 18:42,A,0,71.29299927,-156.5440064,401677306
20994,96867,DS,6,0,5,84,60,3/28/2010 18:46,N,1,71.30899811,-156.7189941,401677313
20994,96867,DS,9,0,7,75,60,3/28/2010 18:48,M,1,71.31600189,-156.7169952,401677319
20994,96867,DS,7,0,4,80,60,3/28/2010 19:45,P,1,71.33899689,-156.6000061,401677401
20994,96867,DS,6,0,4,60,60,3/28/2010 20:02,K,1,71.33300018,-156.6600037,401677403
20994,96867,DS,9,0,6,68,60,3/28/2010 20:22,L,2,71.33399963,-156.6699982,401677404
20994,96867,DS,10,0,6,73,60,3/28/2010 20:25,N,2,71.3219986,-156.6459961,401677405
20994,96867,DS,9,0,5,75,60,3/28/2010 20:26,A,2,71.33000183,-156.6620026,401677405
20994,96867,DS,13,0,7,70,60,3/28/2010 20:29,M,1,71.33000183,-156.699997,401677403
20994,96867,DS,1,0,1,,,3/28/2010 21:19,P,,,,
20994,96867,DS,8,0,5,60,60,4/5/2010 18:24,P,1,71.90399933,-156.5890045,401677470
20994,96867,DS,7,0,4,80,60,4/5/2010 18:32,K,2,71.90100098,-156.5950012,401677465
20994,96867,DS,11,0,6,60,60,4/5/2010 18:50,L,0,71.88500214,-156.5220032,401677461
20994,96867,DS,8,0,7,60,60,4/5/2010 19:01,M,3,71.89499664,-156.5970001,401677461
20994,96867,DS,10,0,6,60,60,4/5/2010 19:03,N,3,71.89199829,-156.5839996,401677461
20994,96867,DS,6,0,1,60,60,4/5/2010 19:21,A,2,71.89700317,-156.6000061,401677465
20994,96867,DS,9,0,7,60,60,4/5/2010 20:05,P,2,71.89499664,-156.5939941,401677460
20994,96867,DS,8,0,3,69,60,4/5/2010 20:12,K,3,71.89399719,-156.5950012,401677460
20994,96867,DS,10,0,7,67,60,4/5/2010 20:31,L,3,71.89199829,-156.5939941,401677459
20994,96867,DS,11,0,9,66,60,4/5/2010 20:43,M,3,71.89199829,-156.6009979,401677458
20994,96867,DS,6,0,5,84,60,4/5/2010 20:43,N,3,71.89199829,-156.5899963,401677459
20994,96867,DS,8,0,2,86,60,4/5/2010 21:02,A,2,71.88999939,-156.5930023,401677458
20994,96867,DS,13,0,2,60,60,4/6/2010 18:08,K,1,71.91799927,-156.4360046,401677464
20994,96867,DS,10,0,2,67,60,4/6/2010 18:10,P,2,71.91899872,-156.4299927,401677462
20994,96867,DS,12,0,0,60,60,4/6/2010 18:38,M,2,71.90100098,-156.4109955,401677459
20994,96867,DS,14,0,0,60,60,4/6/2010 18:39,L,1,71.90499878,-156.397995,401677459
20994,96867,DS,8,0,0,100,60,4/6/2010 18:51,N,2,71.89299774,-156.3840027,401677459
20994,96867,DS,11,0,3,66,60,4/6/2010 18:59,A,2,71.89700317,-156.3639984,401677459
20994,96867,DS,12,0,1,60,60,4/6/2010 19:47,K,2,71.88200378,-156.2640076,401677459
20994,96867,DS,12,0,2,60,60,4/6/2010 19:52,P,1,71.89099884,-156.2539978,401677459
20994,96867,DS,12,0,0,66,60,4/6/2010 20:19,M,2,71.87799835,-156.2290039,401677460
20994,96867,DS,12,0,0,66,60,4/6/2010 20:19,L,2,71.86799622,-156.1840057,401677460
20994,96867,DS,14,1,0,,,4/6/2010 20:31,N,2,71.875,-156.1840057,401677464
20994,96867,DS,12,0,0,66,60,4/6/2010 20:39,A,2,71.875,-156.1549988,401677465
20994,96867,DS,3,0,0,60,60,4/6/2010 21:22,K,A,71.91600037,-155.9819946,401677456
20994,96867,DS,7,0,1,60,60,4/7/2010 18:04,P,2,71.85900116,-154.904007,401677455
20994,96867,DS,11,0,0,72,60,4/7/2010 18:14,M,2,71.85099792,-154.8580017,401677457
20994,96867,DS,13,1,0,,,4/7/2010 18:21,L,,,,
20994,96867,DS,11,0,1,66,60,4/7/2010 18:39,A,1,71.86799622,-154.8350067,401677457
20994,96867,DS,11,0,1,66,60,4/7/2010 18:41,N,2,71.8690033,-154.8670044,401677458
20994,96867,DS,11,0,0,60,60,4/7/2010 19:24,K,2,71.89399719,-154.8829956,401677457
20994,96867,DS,8,0,1,96,60,4/7/2010 19:43,P,2,71.91000366,-154.8800049,401677458
20994,96867,DS,10,0,0,74,60,4/7/2010 19:55,M,2,71.90899658,-154.8789978,401677461
20994,96867,DS,8,0,0,69,60,4/7/2010 20:05,L,2,71.91899872,-154.8950043,401677463
20994,96867,DS,8,0,1,101,60,4/7/2010 20:20,A,2,71.91699982,-154.901001,401677456
20994,96867,DS,7,0,1,93,60,4/7/2010 20:23,N,3,71.92199707,-154.8939972,401677458
20994,96867,DS,12,0,3,60,60,4/7/2010 21:02,K,2,71.93800354,-154.8580017,401677466
20994,96867,DS,9,0,0,60,60,4/7/2010 21:20,P,1,71.9469986,-154.8580017,401677462
20994,96867,DS,10,0,2,60,60,4/8/2010 18:15,L,1,72.28900146,-154.602005,401677451
20994,96867,DS,2,0,1,61,61,4/8/2010 18:21,A,B,72.31300354,-154.1660004,401677471
20994,96867,DS,7,0,2,60,60,4/8/2010 18:32,N,2,72.29499817,-154.6609955,401677440
20994,96867,DS,5,0,0,60,60,4/8/2010 19:00,K,1,72.27600098,-154.6130066,401677427
20994,96867,DS,8,0,1,77,60,4/8/2010 19:32,P,1,72.29100037,-154.6649933,401677434
20994,96867,DS,8,0,0,60,60,4/8/2010 19:33,M,1,72.29699707,-154.673996,401677436
20994,96867,DS,8,0,2,86,60,4/8/2010 19:55,L,2,72.29399872,-154.6459961,401677471
20994,96867,DS,12,0,1,66,60,4/8/2010 19:59,A,3,72.29699707,-154.6580048,401677471
20994,96867,DS,9,0,1,75,60,4/8/2010 20:09,N,2,72.29699707,-154.6699982,401677472
20994,96867,DS,6,0,0,72,60,4/8/2010 20:37,K,3,72.30000305,-154.6470032,401677472
20994,96867,DS,11,0,0,66,60,4/8/2010 21:11,M,0,72.2990036,-154.6600037,401677467
20994,96867,DS,10,0,2,60,60,4/8/2010 21:12,P,3,72.29599762,-154.6519928,401677467
20994,96867,DS,8,0,0,60,60,4/9/2010 18:04,L,1,72.71900177,-155.0890045,401677455
20994,96867,DS,11,0,1,66,60,4/9/2010 18:20,N,1,72.72499847,-155.1410065,401677461
20994,96867,DS,11,0,1,66,60,4/9/2010 18:35,K,2,72.7480011,-155.1269989,401677467
20994,96867,DS,11,0,0,72,60,4/9/2010 19:07,M,2,72.76899719,-155.0930023,401677469
20994,96867,DS,11,0,0,66,60,4/9/2010 19:22,P,2,72.77799988,-155.128006,401677468
20994,96867,DS,12,0,0,66,60,4/9/2010 19:38,A,2,72.78900146,-155.1049957,401677468
20994,96867,DS,14,1,0,,,4/9/2010 19:43,L,1,72.79799652,-155.1410065,401677469
20994,96867,DS,11,0,1,78,60,4/9/2010 19:59,N,2,72.80400085,-155.1380005,401677468
20994,96867,DS,10,0,2,74,60,4/9/2010 20:14,K,1,72.80400085,-155.1139984,401677470
20994,96867,DS,9,0,1,68,60,4/9/2010 20:48,M,3,72.80899811,-155.1499939,401677474
20994,96867,DS,12,0,1,60,60,4/9/2010 21:02,P,1,72.80899811,-155.1029968,401677468
20994,96867,DS,10,0,1,67,60,4/9/2010 21:11,A,,,,
20994,96867,DS,5,0,0,60,60,4/9/2010 21:20,L,0,72.73799896,-154.9989929,401677459
20994,96867,DS,11,0,1,66,60,4/10/2010 18:08,N,2,73.14199829,-156.0339966,401677467
20994,96867,DS,13,0,0,60,60,4/10/2010 18:12,K,1,73.13500214,-156.0310059,401677466
20994,96867,DS,2,0,0,121,121,4/10/2010 19:09,P,B,73.16600037,-156.0379944,401677473
20994,96867,DS,3,0,1,333,303,4/10/2010 19:16,A,A,73.13500214,-156.0720062,401677471
20994,96867,DS,3,0,0,91,61,4/10/2010 19:27,L,,,,
20994,96867,DS,4,0,1,80,60,4/10/2010 19:50,N,3,73.14199829,-156.0700073,401677473
20994,96867,DS,3,0,1,91,61,4/10/2010 19:50,K,A,73.14099884,-156.0740051,401677473
20994,96867,DS,7,0,1,80,60,4/10/2010 20:23,M,3,73.14299774,-156.0780029,401677472
20994,96867,DS,11,0,0,66,60,4/10/2010 20:50,P,3,73.14299774,-156.076004,401677472
20994,96867,DS,12,0,2,66,60,4/10/2010 20:56,A,3,73.14499664,-156.0809937,401677472
20994,96867,DS,9,0,2,83,60,4/10/2010 21:11,L,2,73.14399719,-156.0740051,401677473
20994,96867,DS,3,0,1,91,61,4/11/2010 18:02,N,A,73.85900116,-155.2590027,401677481
20994,96867,DS,8,0,0,60,60,4/11/2010 18:21,M,3,73.77899933,-155.1670075,401677470
20994,96867,DS,7,0,0,60,60,4/11/2010 18:54,A,2,73.78500366,-155.1649933,401677471
20994,96867,DS,11,0,0,66,60,4/11/2010 19:02,P,3,73.78199768,-155.1690064,401677470
20994,96867,DS,12,1,0,,,4/11/2010 19:13,L,,,,
20994,96867,DS,8,0,1,77,60,4/11/2010 19:28,K,2,73.79299927,-155.1820068,401677466
20994,96867,DS,8,0,1,69,60,4/11/2010 19:40,N,3,73.78900146,-155.1719971,401677459
20994,96867,DS,8,0,0,77,60,4/11/2010 20:00,M,2,73.78299713,-155.177002,401677463
20994,96867,DS,10,0,0,60,60,4/11/2010 20:39,A,2,73.78700256,-155.1670075,401677467
