DeployID,Ptt,Received,LocationQuality,Latitude,Longitude,Transmits,BattVoltage,TransmitCurrent,Temperature
20845,96864,11/17/2009 23:48,2,70.51399994,-148.4940033,5760,3.296,0.248,7.78
20845,96864,11/17/2009 23:56,A,70.52100372,-148.4980011,5760,3.296,0.248,8.51
20845,96864,11/18/2009 0:00,A,70.52100372,-148.4980011,5760,3.296,0.236,8.91
20845,96864,11/18/2009 0:01,A,70.49199677,-148.6979981,5760,3.296,0.236,8.51
20845,96864,11/18/2009 0:02,A,70.52100372,-148.4980011,5760,3.296,0.236,7.62
20845,96864,11/19/2009 20:03,,,,4736,3.28,0.244,4.73
20845,96864,11/19/2009 20:04,2,70.51000214,-148.2409973,5760,3.296,0.236,4.81
20845,96864,11/19/2009 20:05,2,70.51000214,-148.2409973,5760,3.28,0.236,4.97
20845,96864,11/19/2009 20:06,2,70.51000214,-148.2409973,5760,3.28,0.244,5.29
20845,96864,11/19/2009 20:07,2,70.51000214,-148.2409973,5760,3.28,0.244,5.69
20845,96864,11/19/2009 20:08,2,70.51000214,-148.2409973,5760,3.28,0.252,5.93
20845,96864,11/19/2009 20:09,2,70.51000214,-148.2409973,5760,3.28,0.22,6.42
20845,96864,11/19/2009 20:10,2,70.51000214,-148.2409973,5760,3.28,0.22,6.1
20845,96864,11/19/2009 20:30,1,70.50800323,-148.2749939,5760,3.248,0.248,6.01
20845,96864,11/19/2009 20:31,1,70.50800323,-148.2749939,5760,3.248,0.256,5.93
20845,96864,11/19/2009 20:33,1,70.50800323,-148.2749939,5760,3.264,0.224,5.45
20845,96864,11/19/2009 20:34,1,70.50800323,-148.2749939,5760,3.248,0.228,5.05
20845,96864,11/19/2009 20:35,1,70.50800323,-148.2749939,5760,3.248,0.228,4.89
20845,96864,11/19/2009 20:36,1,70.50800323,-148.2749939,5760,3.248,0.244,4.81
20845,96864,11/19/2009 20:37,1,70.50800323,-148.2749939,5760,3.248,0.224,4.81
20845,96864,11/19/2009 20:38,,,,5760,3.248,0.22,4.73
20845,96864,11/19/2009 20:39,1,70.50800323,-148.2749939,5760,3.248,0.236,4.73
20845,96864,11/19/2009 20:40,1,70.50800323,-148.2749939,5760,3.248,0.228,4.81
20845,96864,11/19/2009 20:41,1,70.50800323,-148.2749939,5760,3.248,0.224,4.73
20845,96864,11/19/2009 20:42,1,70.50800323,-148.2749939,5760,3.248,0.224,4.65
20845,96864,11/19/2009 20:43,,,,5760,3.248,0.224,4.73
20845,96864,11/19/2009 20:44,,,,5760,3.248,0.228,4.97
20845,96864,11/19/2009 20:45,,,,5760,3.264,0.22,5.21
20845,96864,11/19/2009 20:46,,,,5760,3.248,0.232,5.13
20845,96864,11/19/2009 21:20,3,70.5019989,-148.2489929,5760,3.28,0.216,6.74
20845,96864,11/19/2009 21:21,3,70.5019989,-148.2489929,5760,3.28,0.216,7.06
20845,96864,11/19/2009 21:22,3,70.5019989,-148.2489929,5760,3.264,0.228,7.46
20845,96864,11/19/2009 21:23,3,70.5019989,-148.2489929,5760,3.28,0.228,7.94
20845,96864,11/19/2009 21:24,3,70.5019989,-148.2489929,5760,3.28,0.228,8.35
20845,96864,11/19/2009 21:25,3,70.5019989,-148.2489929,5760,3.28,0.224,8.67
20845,96864,11/19/2009 21:26,3,70.5019989,-148.2489929,5760,3.28,0.22,8.91
20845,96864,11/19/2009 21:27,3,70.5019989,-148.2489929,5760,3.264,0.264,8.99
20845,96864,11/19/2009 21:28,3,70.5019989,-148.2489929,5760,3.264,0.26,9.24
20845,96864,11/19/2009 21:29,3,70.5019989,-148.2489929,5760,3.28,0.244,8.91
20845,96864,11/19/2009 21:30,3,70.5019989,-148.2489929,5760,3.28,0.24,8.91
20845,96864,11/19/2009 21:32,3,70.5019989,-148.2409973,5760,3.28,0.24,9.07
20845,96864,11/19/2009 21:33,3,70.5019989,-148.2409973,5760,3.28,0.24,9.16
20845,96864,11/19/2009 21:34,3,70.5019989,-148.2409973,5760,3.28,0.236,9.32
20845,96864,11/19/2009 21:35,3,70.5019989,-148.2409973,5760,3.28,0.236,9.48
20845,96864,11/19/2009 21:36,3,70.5019989,-148.2409973,5760,3.28,0.236,9.56
20845,96864,11/19/2009 21:37,3,70.5019989,-148.2409973,5760,3.28,0.236,9.64
20845,96864,11/19/2009 21:38,3,70.5019989,-148.2409973,5760,3.28,0.232,9.72
20845,96864,11/19/2009 21:39,3,70.5019989,-148.2409973,5760,3.28,0.232,9.81
20845,96864,11/19/2009 21:40,3,70.5019989,-148.2409973,5760,3.296,0.228,9.81
20845,96864,11/19/2009 21:41,3,70.5019989,-148.2409973,5760,3.28,0.244,9.97
20845,96864,11/19/2009 21:42,3,70.5019989,-148.2409973,5760,3.28,0.244,10.21
20845,96864,11/19/2009 21:43,,,,5760,3.28,0.248,10.29
20845,96864,11/19/2009 21:44,,,,5760,3.296,0.232,10.46
20845,96864,11/19/2009 21:45,,,,5760,3.28,0.24,10.54
20845,96864,11/19/2009 21:46,,,,6016,3.28,0.244,10.38
20845,96864,11/19/2009 21:47,,,,6016,3.28,0.24,10.46
20845,96864,11/19/2009 21:48,,,,6016,3.296,0.232,10.29
20845,96864,11/19/2009 22:14,2,70.50299835,-148.2350006,6016,3.28,0.236,9.4
20845,96864,11/19/2009 22:15,2,70.50299835,-148.2350006,6016,3.28,0.24,8.91
20845,96864,11/19/2009 22:16,2,70.50299835,-148.2350006,6016,3.28,0.24,8.43
20845,96864,11/19/2009 22:16,2,70.50299835,-148.2350006,6016,3.28,0.24,8.02
20845,96864,11/19/2009 22:17,2,70.50299835,-148.2350006,6016,3.28,0.228,8.27
20845,96864,11/19/2009 22:18,2,70.50299835,-148.2350006,6016,3.28,0.212,7.86
20845,96864,11/19/2009 22:19,2,70.50299835,-148.2350006,6016,3.28,0.22,7.38
20845,96864,11/19/2009 22:20,2,70.50299835,-148.2350006,6016,3.28,0.228,7.22
20845,96864,11/19/2009 22:21,2,70.50299835,-148.2350006,6016,3.28,0.228,7.06
20845,96864,11/19/2009 22:22,2,70.50299835,-148.2350006,6016,3.264,0.24,6.82
20845,96864,11/19/2009 22:23,2,70.5019989,-148.2619934,6016,3.264,0.24,6.74
20845,96864,11/19/2009 22:24,2,70.5019989,-148.2619934,6016,3.264,0.24,6.18
20845,96864,11/19/2009 22:25,2,70.5019989,-148.2619934,6016,3.264,0.232,5.93
20845,96864,11/19/2009 23:01,2,70.50700378,-148.2310028,6016,3.232,0.236,1.6
20845,96864,11/19/2009 23:02,2,70.50700378,-148.2310028,6016,3.232,0.232,1.28
20845,96864,11/19/2009 23:03,2,70.50700378,-148.2310028,6016,3.232,0.232,1.12
20845,96864,11/19/2009 23:04,2,70.50700378,-148.2310028,6016,3.232,0.232,0.96
20845,96864,11/19/2009 23:05,2,70.50700378,-148.2310028,6016,3.232,0.224,0.71
20845,96864,11/19/2009 23:06,2,70.50700378,-148.2310028,6016,3.232,0.228,0.55
20845,96864,11/19/2009 23:07,2,70.50700378,-148.2310028,6016,3.232,0.228,0.55
20845,96864,11/19/2009 23:08,2,70.50700378,-148.2310028,6016,3.232,0.228,0.47
20845,96864,11/19/2009 23:09,2,70.50700378,-148.2310028,6016,3.232,0.228,0.47
20845,96864,11/19/2009 23:11,2,70.50700378,-148.2310028,6016,3.232,0.232,0.55
20845,96864,11/19/2009 23:13,2,70.49900055,-148.2319946,6016,3.232,0.232,0.47
20845,96864,11/19/2009 23:14,2,70.49900055,-148.2319946,6016,3.232,0.236,0.47
20845,96864,11/19/2009 23:15,2,70.4980011,-148.2610016,6016,3.232,0.236,0.47
20845,96864,11/19/2009 23:15,2,70.49900055,-148.2319946,6016,3.216,0.248,0.31
20845,96864,11/19/2009 23:16,2,70.49900055,-148.2319946,6016,3.216,0.236,-0.34
20845,96864,11/19/2009 23:17,2,70.49900055,-148.2319946,6016,3.232,0.228,-0.34
20845,96864,11/19/2009 23:18,2,70.49900055,-148.2319946,6016,3.232,0.228,-0.59
20845,96864,11/19/2009 23:19,2,70.49900055,-148.2319946,6016,3.216,0.24,-0.67
20845,96864,11/19/2009 23:20,2,70.49900055,-148.2319946,6016,3.216,0.236,-0.75
20845,96864,11/19/2009 23:21,2,70.50800323,-148.246994,6016,3.216,0.236,-0.83
20845,96864,11/19/2009 23:22,2,70.50800323,-148.246994,6016,3.232,0.228,-0.83
20845,96864,11/19/2009 23:23,2,70.50800323,-148.246994,6016,3.216,0.232,-1.08
20845,96864,11/19/2009 23:24,2,70.50800323,-148.246994,6016,3.232,0.22,-1.32
20845,96864,11/19/2009 23:26,2,70.50800323,-148.246994,6016,3.216,0.248,-1.32
20845,96864,11/19/2009 23:27,2,70.50800323,-148.246994,6016,3.216,0.22,-1.32
20845,96864,11/19/2009 23:28,2,70.50800323,-148.246994,6016,3.216,0.228,-0.99
20845,96864,11/19/2009 23:29,2,70.50800323,-148.246994,6016,3.232,0.228,-0.67
20845,96864,11/19/2009 23:30,2,70.50800323,-148.246994,6016,3.232,0.224,-0.42
20845,96864,11/19/2009 23:31,2,70.50800323,-148.246994,6016,3.232,0.224,4.97
20845,96864,11/19/2009 23:52,2,70.5019989,-148.2400055,6016,3.264,0.22,2.57
20845,96864,11/19/2009 23:53,2,70.5019989,-148.2400055,6016,3.248,0.224,2.57
20845,96864,11/19/2009 23:54,2,70.5019989,-148.2400055,6016,3.232,0.26,2.25
20845,96864,11/19/2009 23:55,2,70.5019989,-148.2400055,6016,3.248,0.244,2.57
20845,96864,11/19/2009 23:56,2,70.5019989,-148.2400055,6016,3.248,0.224,2.25
20845,96864,11/19/2009 23:57,2,70.5019989,-148.2400055,6016,3.248,0.224,2.09
20845,96864,11/19/2009 23:58,2,70.5019989,-148.2400055,6016,3.248,0.224,1.92
20845,96864,11/19/2009 23:59,2,70.5019989,-148.2400055,6016,3.248,0.236,1.84
20845,96864,11/20/2009 0:00,,,,6016,3.248,0.224,1.84
20845,96864,11/20/2009 0:01,,,,6016,3.248,0.228,1.6
20845,96864,11/20/2009 0:02,,,,6016,3.248,0.232,1.68
20845,96864,11/21/2009 20:13,2,70.51200104,-147.9980011,6016,3.248,0.256,3.13
20845,96864,11/21/2009 20:14,2,70.51200104,-147.9980011,6016,3.264,0.216,3.13
20845,96864,11/21/2009 20:16,2,70.51200104,-147.9980011,6016,3.248,0.236,3.37
20845,96864,11/21/2009 20:17,2,70.51200104,-147.9980011,6016,3.248,0.232,3.37
20845,96864,11/21/2009 20:17,2,70.51200104,-147.9980011,6016,3.248,0.24,3.37
20845,96864,11/21/2009 20:18,2,70.51200104,-147.9980011,6016,3.248,0.244,3.93
20845,96864,11/21/2009 20:19,2,70.51200104,-147.9980011,6016,3.248,0.244,4.81
20845,96864,11/21/2009 20:21,2,70.51200104,-147.9980011,6016,3.232,0.264,5.61
20845,96864,11/21/2009 20:22,2,70.51200104,-147.9980011,6016,3.232,0.268,6.18
20845,96864,11/21/2009 20:44,2,70.5059967,-147.9600067,6016,3.264,0.216,5.77
20845,96864,11/21/2009 20:45,2,70.5059967,-147.9600067,6016,3.264,0.216,5.45
20845,96864,11/21/2009 20:46,2,70.5059967,-147.9600067,6016,3.264,0.228,5.53
20845,96864,11/21/2009 20:47,2,70.5059967,-147.9600067,6016,3.264,0.22,5.69
20845,96864,11/21/2009 20:48,2,70.5059967,-147.9600067,6016,3.264,0.216,5.93
20845,96864,11/21/2009 20:49,2,70.5059967,-147.9600067,6016,3.264,0.228,6.1
20845,96864,11/21/2009 20:50,2,70.5059967,-147.9600067,6016,3.264,0.232,6.42
20845,96864,11/21/2009 20:51,2,70.5059967,-147.9600067,6016,3.28,0.22,6.74
20845,96864,11/21/2009 20:52,2,70.5059967,-147.9600067,6016,3.264,0.228,6.58
20845,96864,11/21/2009 20:53,2,70.5059967,-147.9600067,6016,3.264,0.232,6.5
20845,96864,11/21/2009 20:54,2,70.5059967,-147.9600067,6016,3.28,0.216,6.9
20845,96864,11/21/2009 20:55,,,,6016,3.264,0.236,7.14
20845,96864,11/21/2009 20:56,,,,6016,3.28,0.22,7.62
20845,96864,11/21/2009 20:57,,,,6016,3.28,0.224,7.78
20845,96864,11/21/2009 20:58,,,,6016,3.28,0.232,8.27
20845,96864,11/21/2009 20:59,2,70.50299835,-147.9730072,6016,3.28,0.236,8.83
20845,96864,11/21/2009 21:00,2,70.50299835,-147.9730072,6016,3.28,0.236,9.32
20845,96864,11/21/2009 21:01,2,70.50299835,-147.9730072,6016,3.28,0.236,9.64
20845,96864,11/21/2009 21:02,2,70.50299835,-147.9730072,6016,3.28,0.236,9.97
20845,96864,11/21/2009 21:03,2,70.50299835,-147.9730072,6016,3.28,0.236,10.21
20845,96864,11/21/2009 21:04,2,70.50299835,-147.9730072,6016,3.28,0.24,10.46
20845,96864,11/21/2009 21:05,2,70.50299835,-147.9730072,6016,3.28,0.244,10.62
20845,96864,11/21/2009 21:07,2,70.50299835,-147.9730072,6016,3.296,0.24,11.03
20845,96864,11/21/2009 21:08,2,70.50299835,-147.9730072,6016,3.296,0.24,11.28
20845,96864,11/21/2009 21:09,2,70.50299835,-147.9730072,6016,3.296,0.24,11.44
20845,96864,11/21/2009 21:10,2,70.50299835,-147.9730072,6016,3.296,0.24,11.61
20845,96864,11/21/2009 21:17,2,70.49700165,-147.9850006,6016,3.296,0.24,12.43
20845,96864,11/21/2009 21:18,2,70.49700165,-147.9850006,6016,3.296,0.236,12.43
20845,96864,11/21/2009 21:19,2,70.49700165,-147.9850006,6016,3.296,0.24,11.85
20845,96864,11/21/2009 21:20,2,70.49700165,-147.9850006,6016,3.312,0.228,11.77
20845,96864,11/21/2009 21:22,2,70.49700165,-147.9850006,6016,3.296,0.232,12.1
20845,96864,11/21/2009 21:23,2,70.49700165,-147.9850006,6016,3.296,0.236,12.27
20845,96864,11/21/2009 21:24,2,70.49700165,-147.9850006,6016,3.312,0.232,12.35
20845,96864,11/21/2009 21:25,2,70.49700165,-147.9850006,6016,3.312,0.232,12.6
20845,96864,11/21/2009 21:26,2,70.49700165,-147.9850006,6016,3.312,0.236,12.68
20845,96864,11/21/2009 21:27,2,70.49700165,-147.9850006,6016,3.312,0.236,12.76
20845,96864,11/21/2009 21:28,2,70.49700165,-147.9850006,6016,3.312,0.236,12.85
20845,96864,11/21/2009 21:29,2,70.49700165,-147.9850006,6016,3.312,0.236,12.93
20845,96864,11/21/2009 21:30,3,70.4980011,-147.973999,6016,3.312,0.236,13.1
20845,96864,11/21/2009 21:31,3,70.4980011,-147.973999,6016,3.312,0.236,13.18
20845,96864,11/21/2009 21:33,3,70.4980011,-147.973999,6016,3.312,0.236,13.26
20845,96864,11/21/2009 21:34,3,70.4980011,-147.973999,6016,3.312,0.236,13.35
20845,96864,11/21/2009 21:52,2,70.4980011,-147.9750061,6016,3.296,0.256,13.52
20845,96864,11/21/2009 21:53,2,70.4980011,-147.9750061,6016,3.296,0.256,13.6
20845,96864,11/21/2009 21:54,2,70.4980011,-147.9750061,6016,3.296,0.256,13.77
20845,96864,11/21/2009 21:55,2,70.4980011,-147.9750061,6016,3.296,0.268,13.85
20845,96864,11/21/2009 21:56,2,70.4980011,-147.9750061,6016,3.312,0.244,13.94
20845,96864,11/21/2009 21:57,2,70.4980011,-147.9750061,6016,3.296,0.264,13.77
20845,96864,11/21/2009 21:58,2,70.4980011,-147.9750061,6272,3.296,0.26,13.94
20845,96864,11/21/2009 21:59,2,70.4980011,-147.9750061,6272,3.296,0.268,13.94
20845,96864,11/21/2009 22:00,2,70.4980011,-147.9750061,6272,3.296,0.276,14.1
20845,96864,11/21/2009 22:01,2,70.4980011,-147.9750061,6272,3.296,0.268,14.19
20845,96864,11/21/2009 22:02,2,70.4980011,-147.9750061,6272,3.312,0.248,14.19
20845,96864,11/21/2009 22:03,2,70.4980011,-147.9750061,6272,3.312,0.248,13.85
20845,96864,11/21/2009 22:22,3,70.49900055,-147.9720001,6272,3.312,0.236,12.85
20845,96864,11/21/2009 22:23,3,70.49900055,-147.9720001,6272,3.312,0.224,11.94
20845,96864,11/21/2009 22:24,3,70.49900055,-147.9720001,6272,3.296,0.268,11.85
20845,96864,11/21/2009 22:25,3,70.49900055,-147.9720001,6272,3.28,0.268,12.18
20845,96864,11/21/2009 22:26,3,70.49900055,-147.9720001,6272,3.28,0.268,12.43
20845,96864,11/21/2009 22:27,3,70.49900055,-147.9720001,6272,3.296,0.268,12.6
20845,96864,11/21/2009 22:28,3,70.49900055,-147.9720001,6272,3.296,0.268,12.76
20845,96864,11/21/2009 22:29,3,70.49900055,-147.9720001,6272,3.296,0.272,12.76
20845,96864,11/21/2009 22:30,3,70.49900055,-147.9720001,6272,3.296,0.268,12.85
20845,96864,11/21/2009 22:31,3,70.49900055,-147.9720001,6272,3.296,0.272,13.18
20845,96864,11/21/2009 22:32,3,70.49900055,-147.9720001,6272,3.296,0.272,13.35
20845,96864,11/21/2009 22:33,3,70.4980011,-147.9779968,6272,3.296,0.272,13.6
20845,96864,11/21/2009 22:34,3,70.4980011,-147.9779968,6272,3.296,0.272,13.85
20845,96864,11/21/2009 22:35,3,70.4980011,-147.9779968,6272,3.296,0.272,14.1
20845,96864,11/21/2009 22:36,3,70.4980011,-147.9779968,6272,3.296,0.272,14.27
20845,96864,11/21/2009 22:41,3,70.5,-147.973999,6272,3.312,0.268,14.78
20845,96864,11/21/2009 22:42,3,70.5,-147.973999,6272,3.312,0.284,14.7
20845,96864,11/21/2009 22:43,3,70.5,-147.973999,6272,3.312,0.268,14.61
20845,96864,11/21/2009 22:46,3,70.5,-147.973999,6272,3.312,0.268,14.7
20845,96864,11/21/2009 22:48,3,70.5,-147.973999,6272,3.312,0.268,14.87
20845,96864,11/21/2009 22:50,3,70.5,-147.973999,6272,3.312,0.268,14.95
20845,96864,11/21/2009 23:01,2,70.4980011,-147.9900055,6272,3.312,0.248,13.26
20845,96864,11/21/2009 23:02,2,70.4980011,-147.9900055,6272,3.296,0.244,11.94
20845,96864,11/21/2009 23:03,2,70.4980011,-147.9900055,6272,3.296,0.244,10.87
20845,96864,11/21/2009 23:04,2,70.4980011,-147.9900055,6272,3.28,0.28,9.81
20845,96864,11/21/2009 23:05,2,70.4980011,-147.9900055,6272,3.28,0.244,8.99
20845,96864,11/21/2009 23:06,2,70.4980011,-147.9900055,6272,3.296,0.22,8.19
20845,96864,11/21/2009 23:07,2,70.4980011,-147.9900055,6272,3.28,0.244,-14.06
20845,96864,11/21/2009 23:08,2,70.4980011,-147.9900055,6272,3.28,0.24,7.86
20845,96864,11/21/2009 23:11,1,70.50700378,-147.9720001,6272,3.28,0.24,8.99
20845,96864,11/21/2009 23:12,2,70.4980011,-147.9900055,6272,3.28,0.256,8.91
20845,96864,11/21/2009 23:13,1,70.50700378,-147.9720001,6272,3.264,0.276,7.78
20845,96864,11/21/2009 23:14,1,70.50700378,-147.9720001,6272,3.28,0.232,6.98
20845,96864,11/21/2009 23:33,2,70.50299835,-147.9589996,6272,3.28,0.208,6.1
20845,96864,11/21/2009 23:34,2,70.50299835,-147.9589996,6272,3.264,0.252,5.77
20845,96864,11/21/2009 23:35,2,70.50299835,-147.9589996,6272,3.248,0.244,5.29
20845,96864,11/21/2009 23:36,2,70.50299835,-147.9589996,6272,3.248,0.264,5.05
20845,96864,11/21/2009 23:37,2,70.50299835,-147.9589996,6272,3.248,0.264,4.97
20845,96864,11/21/2009 23:38,2,70.50299835,-147.9589996,6272,3.248,0.26,4.97
20845,96864,11/21/2009 23:39,2,70.50299835,-147.9589996,6272,3.248,0.26,5.05
20845,96864,11/21/2009 23:40,2,70.50299835,-147.9589996,6272,3.248,0.26,5.45
20845,96864,11/21/2009 23:41,2,70.50299835,-147.9589996,6272,3.248,0.26,5.85
20845,96864,11/21/2009 23:42,2,70.50299835,-147.9589996,6272,3.248,0.26,6.1
20845,96864,11/21/2009 23:43,2,70.50299835,-147.9589996,6272,3.248,0.268,5.93
20845,96864,11/23/2009 20:03,1,70.49700165,-147.9680023,6272,3.344,0.228,12.27
20845,96864,11/23/2009 20:04,1,70.49700165,-147.9680023,6272,3.328,0.252,11.44
20845,96864,11/23/2009 20:05,1,70.49700165,-147.9680023,6272,3.328,0.252,11.28
20845,96864,11/23/2009 20:06,1,70.49700165,-147.9680023,6272,3.312,0.248,11.36
20845,96864,11/23/2009 20:09,3,70.4960022,-147.970993,6272,3.328,0.208,11.03
20845,96864,11/23/2009 20:10,3,70.4960022,-147.970993,6272,3.312,0.208,10.95
20845,96864,11/23/2009 20:11,3,70.4960022,-147.970993,6272,3.312,0.208,10.87
20845,96864,11/23/2009 20:12,3,70.4960022,-147.970993,6272,3.312,0.224,10.78
20845,96864,11/23/2009 20:13,3,70.4960022,-147.970993,6272,3.312,0.22,11.11
20845,96864,11/23/2009 20:16,3,70.4960022,-147.970993,6272,3.28,0.26,11.28
20845,96864,11/23/2009 20:17,3,70.4960022,-147.970993,6272,3.296,0.236,11.36
20845,96864,11/23/2009 20:19,3,70.4960022,-147.970993,6272,3.312,0.2,11.11
20845,96864,11/23/2009 20:39,,,,6272,3.296,0.216,10.29
20845,96864,11/23/2009 21:06,,,,6272,3.312,0.192,10.21
20845,96864,11/23/2009 21:07,,,,6272,3.28,0.248,8.43
20845,96864,11/23/2009 21:09,,,,6272,3.28,0.204,7.3
20845,96864,11/23/2009 21:10,,,,6272,3.28,0.204,-14.36
20845,96864,11/23/2009 21:35,1,70.49500275,-147.9669952,6272,3.264,0.26,8.27
20845,96864,11/23/2009 21:36,1,70.49500275,-147.9669952,6272,3.296,0.188,8.27
20845,96864,11/23/2009 21:37,1,70.49500275,-147.9669952,6272,3.28,0.236,8.51
20845,96864,11/23/2009 21:38,1,70.49500275,-147.9669952,6272,3.264,0.236,7.86
20845,96864,11/23/2009 21:39,,,,6272,3.264,0.236,6.18
20845,96864,11/23/2009 21:40,,,,6272,3.248,0.252,4.81
20845,96864,11/23/2009 21:41,,,,6272,3.248,0.24,4.81
20845,96864,11/23/2009 21:42,,,,6272,3.248,0.236,4.65
20845,96864,11/23/2009 21:43,,,,6272,3.248,0.236,4.09
20845,96864,11/23/2009 21:44,,,,6272,3.248,0.224,2.97
20845,96864,11/23/2009 21:46,,,,6272,3.232,0.228,1.04
20845,96864,11/23/2009 21:47,1,70.50499725,-147.9589996,6272,3.232,0.22,0.55
20845,96864,11/23/2009 21:48,1,70.50499725,-147.9589996,6272,3.216,0.24,0.79
20845,96864,11/23/2009 21:49,1,70.50499725,-147.9589996,6272,3.216,0.24,1.28
20845,96864,11/23/2009 21:50,1,70.50499725,-147.9589996,6272,3.216,0.236,1.52
20845,96864,11/23/2009 21:51,1,70.50499725,-147.9589996,6272,3.216,0.232,1.84
20845,96864,11/23/2009 21:52,1,70.50499725,-147.9589996,6272,3.216,0.24,2.41
20845,96864,11/23/2009 21:53,1,70.50499725,-147.9589996,6272,3.232,0.228,2.89
20845,96864,11/23/2009 21:54,1,70.50499725,-147.9589996,6272,3.232,0.236,2.65
20845,96864,11/23/2009 21:55,1,70.50499725,-147.9589996,6272,3.232,0.244,2.57
20845,96864,11/23/2009 21:56,1,70.50499725,-147.9589996,6272,3.232,0.232,2.09
20845,96864,11/23/2009 21:57,1,70.50499725,-147.9589996,6272,3.232,0.228,1.2
20845,96864,11/23/2009 21:58,1,70.50499725,-147.9589996,6272,3.232,0.224,0.31
20845,96864,11/23/2009 21:59,1,70.50499725,-147.9589996,6272,3.232,0.224,-0.1
20845,96864,11/23/2009 22:00,1,70.50499725,-147.9589996,6272,3.216,0.24,-0.26
20845,96864,11/23/2009 22:17,0,70.50700378,-147.9880066,6528,3.184,0.316,1.04
20845,96864,11/23/2009 22:18,0,70.50700378,-147.9880066,6528,3.216,0.252,1.44
20845,96864,11/23/2009 22:19,0,70.50700378,-147.9880066,6528,3.216,0.252,1.76
20845,96864,11/23/2009 22:20,0,70.50700378,-147.9880066,6528,3.216,0.26,1.2
20845,96864,11/23/2009 22:26,A,70.52300262,-147.7100067,6528,3.232,0.228,0.79
20845,96864,11/23/2009 22:27,0,70.50700378,-147.9880066,6528,3.2,0.284,1.12
20845,96864,11/23/2009 22:28,0,70.50700378,-147.9880066,6528,3.232,0.232,1.68
20845,96864,11/23/2009 22:29,A,70.52300262,-147.7100067,6528,3.216,0.252,1.68
20845,96864,11/23/2009 22:38,2,70.4980011,-147.9799957,6528,3.232,0.276,3.85
20845,96864,11/23/2009 22:39,2,70.4980011,-147.9799957,6528,3.232,0.284,4.25
20845,96864,11/23/2009 22:40,2,70.4980011,-147.9799957,6528,3.264,0.22,4.25
20845,96864,11/23/2009 22:41,2,70.4980011,-147.9799957,6528,3.248,0.228,4.17
20845,96864,11/23/2009 22:42,2,70.4980011,-147.9799957,6528,3.248,0.228,4.41
20845,96864,11/23/2009 22:43,2,70.4980011,-147.9799957,6528,3.248,0.232,4.73
20845,96864,11/23/2009 22:46,2,70.4980011,-147.9799957,6528,3.264,0.224,5.69
20845,96864,11/23/2009 22:48,2,70.4980011,-147.9799957,6528,3.28,0.228,5.93
20845,96864,11/23/2009 22:49,2,70.4980011,-147.9799957,6528,3.28,0.212,6.18
20845,96864,11/23/2009 23:20,A,70.5,-147.9720001,6528,3.296,0.224,9.32
20845,96864,11/23/2009 23:22,A,70.5,-147.9720001,6528,3.296,0.228,9.4
20845,96864,11/23/2009 23:29,3,70.4940033,-147.9429932,6528,3.264,0.792,8.91
20845,96864,11/23/2009 23:32,3,70.4940033,-147.9429932,6528,3.264,0.244,7.3
20845,96864,11/23/2009 23:33,3,70.4940033,-147.9429932,6528,3.248,0.304,6.98
20845,96864,11/23/2009 23:34,3,70.4940033,-147.9429932,6528,3.264,0.236,6.26
20845,96864,11/23/2009 23:36,3,70.4940033,-147.9429932,6528,3.264,0.24,5.29
20845,96864,11/23/2009 23:37,3,70.4940033,-147.9429932,6528,3.232,0.296,5.45
20845,96864,11/23/2009 23:38,3,70.4940033,-147.9429932,6528,3.248,0.24,4.81
20845,96864,11/23/2009 23:59,1,70.50299835,-147.970993,6528,3.28,0.248,8.51
20845,96864,11/24/2009 0:00,1,70.50299835,-147.970993,6528,3.28,0.24,8.35
20845,96864,11/24/2009 0:01,1,70.50299835,-147.970993,6528,3.28,0.24,8.43
20845,96864,11/24/2009 0:02,1,70.50299835,-147.970993,6528,3.28,0.24,8.59
20845,96864,11/25/2009 20:15,3,70.4940033,-147.970993,6528,3.28,0.228,7.7
20845,96864,11/25/2009 20:16,3,70.4940033,-147.970993,6528,3.28,0.216,8.02
20845,96864,11/25/2009 20:17,3,70.4940033,-147.970993,6528,3.264,0.244,8.27
20845,96864,11/25/2009 20:18,3,70.4940033,-147.970993,6528,3.28,0.228,8.59
20845,96864,11/25/2009 20:19,3,70.4940033,-147.970993,6528,3.264,0.26,8.83
20845,96864,11/25/2009 20:20,3,70.4940033,-147.970993,6528,3.28,0.228,8.99
20845,96864,11/25/2009 20:21,3,70.4940033,-147.970993,6528,3.264,0.244,9.07
20845,96864,11/25/2009 20:23,3,70.4940033,-147.970993,6528,3.28,0.22,8.83
20845,96864,11/25/2009 20:24,3,70.4940033,-147.970993,6528,3.28,0.224,8.83
20845,96864,11/25/2009 20:25,3,70.4940033,-147.970993,6528,3.264,0.244,8.91
20845,96864,11/25/2009 20:26,3,70.4940033,-147.970993,6528,3.28,0.228,8.35
20845,96864,11/25/2009 20:27,3,70.4940033,-147.970993,6528,3.28,0.212,7.94
20845,96864,11/25/2009 20:28,3,70.4940033,-147.970993,6528,3.264,0.228,6.98
20845,96864,11/25/2009 20:37,2,70.49299622,-147.9750061,6528,3.248,0.216,2.41
20845,96864,11/25/2009 20:38,2,70.49299622,-147.9750061,6528,3.248,0.212,3.05
20845,96864,11/25/2009 20:39,2,70.49299622,-147.9750061,6528,3.248,0.208,3.05
